Time [s]	Drucki Ch.  1(Target)[mbar]	Drucki Ch.  1(Read)[mbar]	Drucki Ch.  2(Target)[mbar]	Drucki Ch.  2(Read)[mbar]	Drucki Ch.  3(Target)[mbar]	Drucki Ch.  3(Read)[mbar]	Drucki Ch.  4(Target)[mbar]	Drucki Ch.  4(Read)[mbar]	
12.7730	0.0000	0.6283	50.0000	49.9126	0.0000	0.8320	0.0000	0.9071	
12.8730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
12.9730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
13.0730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
13.1730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
13.2730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
13.3730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.8333	
13.4730	0.0000	0.6125	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
13.5730	0.0000	0.6204	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
13.6730	0.0000	0.6125	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
13.7730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
13.8730	0.0000	0.6283	50.0000	50.0375	0.0000	0.9011	0.0000	0.8333	
13.9730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.8333	
14.0730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
14.1730	0.0000	0.6125	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
14.2730	0.0000	0.6204	50.0000	49.9126	0.0000	0.9011	0.0000	0.9071	
14.3730	0.0000	0.6125	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
14.4730	0.0000	0.6283	50.0000	50.0375	0.0000	0.9701	0.0000	0.9071	
14.5730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
14.6730	0.0000	0.6125	50.0000	49.9750	0.0000	0.9701	0.0000	0.8333	
14.7730	0.0000	0.6204	50.0000	50.0375	0.0000	0.9011	0.0000	0.9071	
14.8730	0.0000	0.6283	50.0000	50.0375	0.0000	0.9011	0.0000	0.9071	
14.9730	0.0000	0.6362	50.0000	50.0375	0.0000	0.9011	0.0000	0.9071	
15.0730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
15.1730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
15.2730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
15.3730	0.0000	0.6283	50.0000	50.0375	0.0000	0.9011	0.0000	0.9071	
15.4730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
15.5730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9701	0.0000	0.8333	
15.6730	0.0000	0.6204	50.0000	50.0375	0.0000	0.9011	0.0000	0.8333	
15.7730	0.0000	0.6125	50.0000	49.9126	0.0000	0.9701	0.0000	0.9071	
15.8730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
15.9730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
16.0730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
16.1730	0.0000	0.6283	50.0000	50.0375	0.0000	0.8320	0.0000	0.9071	
16.2730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9701	0.0000	0.8333	
16.3730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
16.4730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.8333	
16.5730	0.0000	0.6362	50.0000	49.9126	0.0000	0.9011	0.0000	0.8333	
16.6730	0.0000	0.6125	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
16.7730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
16.8730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
16.9730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
17.0730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
17.1730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
17.2730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
17.3730	0.0000	0.6283	50.0000	50.0375	0.0000	0.9701	0.0000	0.8333	
17.4730	0.0000	0.6283	50.0000	50.0375	0.0000	0.9701	0.0000	0.9071	
17.5730	0.0000	0.6362	50.0000	50.0375	0.0000	0.9701	0.0000	0.9071	
17.6730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
17.7730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9701	0.0000	0.9808	
17.8730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
17.9730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
18.0730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
18.1730	0.0000	0.6283	50.0000	49.9126	0.0000	0.9011	0.0000	0.9071	
18.2730	0.0000	0.6204	50.0000	49.9126	0.0000	0.9701	0.0000	0.9071	
18.3730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
18.4730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
18.5730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
18.6730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
18.7730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
18.8730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
18.9730	0.0000	0.6204	50.0000	49.9750	0.0000	0.8320	0.0000	0.8333	
19.0730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
19.1730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
19.2730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
19.3730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
19.4730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
19.5730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
19.6730	0.0000	0.6204	50.0000	49.9126	0.0000	0.9011	0.0000	0.8333	
19.7730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9808	
19.8730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
19.9730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
20.0730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9808	
20.1730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
20.2730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
20.3730	0.0000	0.6441	50.0000	50.0375	0.0000	0.9701	0.0000	0.9071	
20.4730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
20.5730	0.0000	0.6283	50.0000	50.0375	0.0000	0.9011	0.0000	0.9071	
20.6730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
20.7730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
20.8730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
20.9730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
21.0730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
21.1730	0.0000	0.6283	50.0000	49.9126	0.0000	0.9011	0.0000	0.8333	
21.2730	0.0000	0.6283	50.0000	50.0375	0.0000	0.9011	0.0000	0.8333	
21.3730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
21.4730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
21.5730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
21.6730	0.0000	0.6362	50.0000	50.0375	0.0000	0.9011	0.0000	0.9071	
21.7730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
21.8730	0.0000	0.6283	50.0000	50.0375	0.0000	0.9011	0.0000	0.9071	
21.9730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
22.0730	0.0000	0.6362	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
22.1730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
22.2730	0.0000	0.6125	50.0000	49.9750	0.0000	0.8320	0.0000	0.9808	
22.3730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
22.4730	0.0000	0.6204	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
22.5730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
22.6730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
22.7730	0.0000	0.6125	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
22.8750	0.0000	0.6204	50.0000	49.9126	0.0000	0.8320	0.0000	0.9071	
22.9730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.8333	
23.0730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
23.1730	0.0000	0.6204	50.0000	50.0375	0.0000	0.9701	0.0000	0.9071	
23.2730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
23.3730	0.0000	0.6204	50.0000	50.0375	0.0000	0.9011	0.0000	0.8333	
23.4730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
23.5730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
23.6730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
23.7730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
23.8730	0.0000	0.6283	50.0000	49.9126	0.0000	0.9011	0.0000	0.9071	
23.9730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
24.0730	0.0000	0.6204	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
24.1730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
24.2730	0.0000	0.6283	50.0000	49.9126	0.0000	0.9011	0.0000	0.8333	
24.3730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
24.4730	0.0000	0.6362	50.0000	50.0375	0.0000	0.7630	0.0000	0.8333	
24.5730	0.0000	0.6283	50.0000	49.9126	0.0000	0.9011	0.0000	0.9071	
24.6730	0.0000	0.6283	50.0000	49.9126	0.0000	0.9011	0.0000	0.9071	
24.7730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
24.8730	0.0000	0.6283	50.0000	49.9126	0.0000	0.9011	0.0000	0.9071	
24.9730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
25.0730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
25.1730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
25.2730	0.0000	0.6362	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
25.3730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
25.4730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.8333	
25.5730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
25.6730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9808	
25.7730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
25.8730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
25.9730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
26.0730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
26.1730	0.0000	0.6362	50.0000	50.0375	0.0000	0.9011	0.0000	0.8333	
26.2730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.8333	
26.3730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
26.4730	0.0000	0.6362	50.0000	50.0375	0.0000	0.9011	0.0000	0.9071	
26.5730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
26.6730	0.0000	0.6283	50.0000	50.0375	0.0000	0.9011	0.0000	0.8333	
26.7730	0.0000	0.6362	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
26.8730	0.0000	0.6362	50.0000	49.9126	0.0000	0.8320	0.0000	0.8333	
26.9730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9701	0.0000	0.8333	
27.0730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
27.1730	0.0000	0.6362	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
27.2730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.7596	
27.3730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
27.4730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
27.5730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
27.6730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9808	
27.7730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
27.8730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
27.9730	0.0000	0.6362	50.0000	49.9126	0.0000	0.9011	0.0000	0.8333	
28.0730	0.0000	0.6283	50.0000	49.9126	0.0000	0.8320	0.0000	0.9071	
28.1730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
28.2730	0.0000	0.6362	50.0000	49.9126	0.0000	0.9011	0.0000	0.9071	
28.3730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
28.4730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
28.5730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9808	
28.6730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
28.7730	0.0000	0.6362	50.0000	49.9126	0.0000	0.8320	0.0000	0.9071	
28.8730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
28.9730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.8333	
29.0730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
29.1730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
29.2730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
29.3730	0.0000	0.6441	50.0000	49.9126	0.0000	0.9701	0.0000	0.9071	
29.4730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
29.5730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9701	0.0000	0.9808	
29.6730	0.0000	0.6204	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
29.7730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
29.8730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
29.9730	0.0000	0.6283	50.0000	49.9126	0.0000	0.9011	0.0000	0.9071	
30.0730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
30.1730	0.0000	0.6362	50.0000	49.9126	0.0000	0.9011	0.0000	0.8333	
30.2730	0.0000	0.6204	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
30.3730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
30.4730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
30.5730	0.0000	0.6283	50.0000	50.0375	0.0000	0.9011	0.0000	0.9071	
30.6730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
30.7730	0.0000	0.6362	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
30.8730	0.0000	0.6362	50.0000	49.9126	0.0000	0.9011	0.0000	0.9071	
30.9730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
31.0730	0.0000	0.6362	50.0000	49.9126	0.0000	0.8320	0.0000	0.9808	
31.1730	0.0000	0.6362	50.0000	49.9750	0.0000	0.7630	0.0000	0.8333	
31.2730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
31.3730	0.0000	0.6362	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
31.4730	0.0000	0.6362	50.0000	49.9126	0.0000	0.9011	0.0000	0.9071	
31.5730	0.0000	0.6362	50.0000	49.9126	0.0000	0.9011	0.0000	0.9071	
31.6730	0.0000	0.6283	50.0000	49.9126	0.0000	0.9011	0.0000	0.8333	
31.7730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
31.8730	0.0000	0.6362	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
31.9730	0.0000	0.6362	50.0000	49.9750	0.0000	0.7630	0.0000	0.9071	
32.0730	0.0000	0.6362	50.0000	49.9750	0.0000	0.8320	0.0000	0.8333	
32.1730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.8333	
32.2730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
32.3730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
32.4730	0.0000	0.6362	50.0000	50.0375	0.0000	0.9011	0.0000	0.9071	
32.5730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
32.6730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
32.7730	0.0000	0.6283	50.0000	50.0375	0.0000	0.9011	0.0000	0.9071	
32.8730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
32.9730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9701	0.0000	0.8333	
33.0730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
33.1730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
33.2730	0.0000	0.6362	50.0000	49.9750	0.0000	0.8320	0.0000	0.8333	
33.3730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9701	0.0000	0.8333	
33.4730	0.0000	0.6283	50.0000	49.9750	0.0000	1.0392	0.0000	0.9071	
33.5730	0.0000	0.6204	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
33.6730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
33.7730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
33.8730	0.0000	0.6283	50.0000	49.9126	0.0000	0.9011	0.0000	0.9071	
33.9730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
34.0730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
34.1730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
34.2730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
34.3730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
34.4730	0.0000	0.6362	50.0000	49.9126	0.0000	0.9011	0.0000	0.8333	
34.5730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
34.6730	0.0000	0.6441	50.0000	50.0375	0.0000	0.9011	0.0000	0.8333	
34.7730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
34.8730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
34.9730	0.0000	0.6283	50.0000	49.9126	0.0000	0.8320	0.0000	0.8333	
35.0730	0.0000	0.6362	50.0000	49.9126	0.0000	0.9011	0.0000	0.9071	
35.1730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.8333	
35.2730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
35.3730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
35.4730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
35.5730	0.0000	0.6283	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
35.6730	0.0000	0.6362	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
35.7730	0.0000	0.6441	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
35.8730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
35.9730	0.0000	0.6362	50.0000	50.0375	0.0000	0.9011	0.0000	0.8333	
36.0730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
36.1730	0.0000	0.6362	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
36.2730	0.0000	0.6441	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
36.3730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
36.4730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
36.5730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
36.6730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
36.7730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
36.8730	0.0000	0.6441	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
36.9730	0.0000	0.6441	50.0000	49.9126	0.0000	0.9011	0.0000	0.9071	
37.0730	0.0000	0.6283	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
37.1730	0.0000	0.6441	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
37.2730	0.0000	0.6362	50.0000	50.0375	0.0000	0.9011	0.0000	0.8333	
37.3730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
37.4730	0.0000	0.6441	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
37.5730	0.0000	0.6441	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
37.6730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
37.7730	0.0000	0.6441	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
37.8730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
37.9730	0.0000	0.6441	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
38.0730	0.0000	0.6441	50.0000	49.9750	0.0000	0.9701	0.0000	0.8333	
38.1730	0.0000	0.6441	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
38.2730	0.0000	0.6362	50.0000	49.9126	0.0000	0.8320	0.0000	0.9071	
38.3730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9701	0.0000	0.8333	
38.4730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
38.5730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
38.6730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
38.7730	0.0000	0.6441	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
38.8730	0.0000	0.6362	50.0000	49.9126	0.0000	0.9011	0.0000	0.8333	
38.9730	0.0000	0.6441	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
39.0730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9701	0.0000	0.8333	
39.1730	0.0000	0.6362	50.0000	50.0375	0.0000	0.9011	0.0000	0.8333	
39.2730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9011	0.0000	0.8333	
39.3730	0.0000	0.6362	50.0000	49.9126	0.0000	0.8320	0.0000	0.9071	
39.4730	0.0000	0.6519	50.0000	50.0375	0.0000	0.9701	0.0000	0.9071	
39.5730	0.0000	0.6441	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
39.6730	0.0000	0.6519	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
39.7730	0.0000	0.6283	50.0000	49.9126	0.0000	0.9011	0.0000	0.8333	
39.8730	0.0000	0.6362	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
39.9730	0.0000	0.6441	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
40.0730	0.0000	0.6362	50.0000	49.9750	0.0000	0.9701	0.0000	0.9071	
40.1730	0.0000	0.6441	50.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
40.2730	0.0000	0.6441	60.0000	54.3446	0.0000	0.9011	0.0000	0.9808	
40.3730	0.0000	0.6519	60.0000	60.2118	0.0000	0.8320	0.0000	0.9071	
40.4730	0.0000	0.6362	60.0000	64.0741	0.0000	0.9011	0.0000	0.9071	
40.5730	0.0000	0.6519	60.0000	61.4577	0.0000	0.8320	0.0000	0.9071	
40.6730	0.0000	0.6441	60.0000	60.5856	0.0000	0.9011	0.0000	0.8333	
40.7730	0.0000	0.6362	60.0000	60.3364	0.0000	0.9011	0.0000	0.9071	
40.8730	0.0000	0.6441	60.0000	60.0872	0.0000	0.9011	0.0000	0.9071	
40.9730	0.0000	0.6362	50.0000	47.1660	0.0000	0.9011	0.0000	0.9071	
41.0730	0.0000	0.6362	50.0000	49.6005	0.0000	0.8320	0.0000	0.9071	
41.1730	0.0000	0.6441	50.0000	49.7878	0.0000	0.9011	0.0000	0.9071	
41.2730	0.0000	0.6519	50.0000	49.9750	0.0000	0.8320	0.0000	0.9071	
41.3730	0.0000	0.6441	50.0000	49.9126	0.0000	0.8320	0.0000	0.9071	
41.4730	0.0000	0.6519	50.0000	49.9750	0.0000	0.9011	0.0000	0.9808	
41.5730	0.0000	0.6519	50.0000	50.0375	0.0000	0.8320	0.0000	0.9071	
41.6730	0.0000	0.6519	60.0000	49.9750	0.0000	0.9011	0.0000	0.9071	
41.7730	0.0000	0.6598	60.0000	56.9663	0.0000	0.8320	0.0000	0.9071	
41.8730	0.0000	0.6362	60.0000	62.2676	0.0000	0.9011	0.0000	0.9071	
41.9730	0.0000	0.6519	60.0000	62.7036	0.0000	0.9011	0.0000	0.9071	
42.0730	0.0000	0.6441	60.0000	61.1462	0.0000	0.9011	0.0000	0.9071	
42.1730	0.0000	0.6519	60.0000	60.4610	0.0000	0.8320	0.0000	0.8333	
42.2730	0.0000	0.6441	60.0000	60.2118	0.0000	0.9011	0.0000	0.9071	
42.3730	0.0000	0.6519	60.0000	60.0872	0.0000	0.8320	0.0000	0.9071	
42.4730	0.0000	0.6519	60.0000	60.0249	0.0000	0.8320	0.0000	0.9071	
42.5730	0.0000	0.6519	60.0000	60.0249	0.0000	0.8320	0.0000	0.8333	
42.6730	0.0000	0.6519	60.0000	60.0249	0.0000	0.9011	0.0000	0.9808	
