Scan Parameters

Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 �m
Length,41000.0 um
Duration,273 sec
Resolution,0.500 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um


Scan Data

Lateral um,Raw Nanometer,
494.9,39539.64,,
495.4,39539.89,,
495.9,39540.80,,
496.4,39542.00,,
496.9,39543.27,,
497.4,39544.48,,
497.9,39545.58,,
498.4,39546.54,,
498.9,39547.35,,
499.4,39547.32,,
499.9,39546.85,,
500.4,39546.17,,
500.9,39545.42,,
501.4,39544.70,,
501.9,39544.04,,
502.4,39543.46,,
502.9,39542.97,,
503.4,39542.55,,
503.9,39542.92,,
504.4,39543.67,,
504.9,39544.58,,
505.4,39546.21,,
505.9,39548.11,,
506.4,39550.02,,
506.9,39551.80,,
507.4,39552.67,,
507.9,39553.00,,
508.4,39553.01,,
508.9,39552.86,,
509.4,39551.91,,
509.9,39550.62,,
510.4,39549.23,,
510.9,39548.59,,
511.4,39547.69,,
511.9,39546.73,,
512.4,39546.49,,
512.9,39546.67,,
513.4,39547.06,,
513.9,39548.23,,
514.4,39549.74,,
514.9,39551.32,,
515.4,39552.13,,
515.9,39552.46,,
516.4,39552.51,,
516.9,39552.41,,
517.4,39552.23,,
517.9,39551.33,,
518.4,39550.09,,
518.9,39548.77,,
519.4,39548.20,,
519.9,39548.08,,
520.4,39548.20,,
520.9,39548.45,,
521.4,39548.74,,
521.9,39549.04,,
522.4,39550.02,,
522.9,39550.60,,
523.4,39551.62,,
523.9,39552.81,,
524.4,39553.29,,
524.9,39553.37,,
525.4,39553.22,,
525.9,39552.96,,
526.4,39551.96,,
526.9,39551.33,,
527.4,39550.24,,
527.9,39548.99,,
528.4,39547.74,,
528.9,39547.28,,
529.4,39547.28,,
529.9,39546.83,,
530.4,39546.86,,
530.9,39547.15,,
531.4,39547.57,,
531.9,39548.01,,
532.4,39548.45,,
532.9,39548.14,,
533.4,39548.16,,
533.9,39548.35,,
534.4,39548.62,,
534.9,39548.92,,
535.4,39549.21,,
535.9,39549.47,,
536.4,39549.70,,
536.9,39549.19,,
537.4,39549.03,,
537.9,39548.36,,
538.4,39548.17,,
538.9,39548.25,,
539.4,39548.47,,
539.9,39548.04,,
540.4,39548.01,,
540.9,39547.48,,
541.4,39547.43,,
541.9,39547.63,,
542.4,39547.97,,
542.9,39548.34,,
543.4,39548.71,,
543.9,39549.05,,
544.4,39549.36,,
544.9,39548.91,,
545.4,39548.10,,
545.9,39547.15,,
546.4,39546.19,,
546.9,39545.30,,
547.4,39544.50,,
547.9,39543.82,,
548.4,39543.24,,
548.9,39542.76,,
549.4,39543.08,,
549.9,39543.09,,
550.4,39542.94,,
550.9,39543.42,,
551.4,39543.49,,
551.9,39544.05,,
552.4,39544.83,,
552.9,39544.96,,
553.4,39544.74,,
553.9,39544.35,,
554.4,39544.59,,
554.9,39544.46,,
555.4,39544.13,,
555.9,39543.73,,
556.4,39543.31,,
556.9,39542.91,,
557.4,39542.55,,
557.9,39542.24,,
558.4,39541.98,,
558.9,39541.76,,
559.4,39541.58,,
559.9,39541.43,,
560.4,39541.32,,
560.9,39541.23,,
561.4,39541.15,,
561.9,39541.10,,
562.4,39541.05,,
562.9,39541.02,,
563.4,39540.99,,
563.9,39540.97,,
564.4,39540.95,,
564.9,39540.94,,
565.4,39540.93,,
565.9,39540.92,,
566.4,39540.92,,
566.9,39540.91,,
567.4,39540.91,,
567.9,39540.91,,
568.4,39540.90,,
568.9,39540.90,,
569.4,39540.90,,
569.9,39540.90,,
570.4,39540.90,,
570.9,39540.19,,
571.4,39539.87,,
571.9,39539.06,,
572.4,39538.76,,
572.9,39538.05,,
573.4,39537.17,,
573.9,39536.26,,
574.4,39535.40,,
574.9,39535.34,,
575.4,39534.99,,
575.9,39534.53,,
576.4,39534.04,,
576.9,39534.26,,
577.4,39534.86,,
577.9,39535.61,,
578.4,39536.39,,
578.9,39537.14,,
579.4,39537.80,,
579.9,39538.38,,
580.4,39538.87,,
580.9,39539.28,,
581.4,39539.62,,
581.9,39540.59,,
582.4,39541.84,,
582.9,39543.15,,
583.4,39543.68,,
583.9,39543.77,,
584.4,39542.91,,
584.9,39541.60,,
585.4,39540.14,,
585.9,39538.71,,
