Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,42000.0 um
Duration,280 sec
Resolution,0.500 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Nanometer,
452.5,-145.01,,
453.0,-145.48,,
453.5,-146.42,,
454.0,-146.84,,
454.5,-146.94,,
455.0,-147.58,,
455.5,-148.45,,
456.0,-148.69,,
456.5,-149.27,,
457.0,-149.99,,
457.5,-150.74,,
458.0,-150.74,,
458.5,-150.35,,
459.0,-149.77,,
459.5,-149.13,,
460.0,-149.21,,
460.5,-149.67,,
461.0,-150.30,,
461.5,-150.97,,
462.0,-151.63,,
462.5,-152.22,,
463.0,-152.74,,
463.5,-153.18,,
464.0,-153.55,,
464.5,-153.15,,
465.0,-153.07,,
465.5,-153.16,,
466.0,-151.94,,
466.5,-150.80,,
467.0,-149.79,,
467.5,-148.92,,
468.0,-147.48,,
468.5,-147.25,,
469.0,-146.98,,
469.5,-146.71,,
470.0,-146.45,,
470.5,-146.93,,
471.0,-147.77,,
471.5,-148.74,,
472.0,-149.70,,
472.5,-150.61,,
473.0,-151.40,,
473.5,-152.09,,
474.0,-151.97,,
474.5,-151.41,,
475.0,-150.67,,
475.5,-148.48,,
476.0,-147.06,,
476.5,-146.88,,
477.0,-146.66,,
477.5,-147.14,,
478.0,-147.96,,
478.5,-148.91,,
479.0,-149.15,,
479.5,-150.40,,
480.0,-150.70,,
480.5,-150.47,,
481.0,-150.67,,
481.5,-150.39,,
482.0,-150.57,,
482.5,-150.28,,
483.0,-149.76,,
483.5,-149.15,,
484.0,-148.55,,
484.5,-147.98,,
485.0,-147.48,,
485.5,-147.75,,
486.0,-148.42,,
486.5,-149.25,,
487.0,-132.51,,
487.5,-62.53,,
488.0,78.14,,
488.4,292.36,,
488.9,564.45,,
489.3,884.65,,
489.7,1249.22,,
490.1,1653.66,,
490.5,2087.79,,
490.9,2539.79,,
491.3,2999.93,,
491.7,3461.01,,
492.1,3923.33,,
492.5,4387.64,,
492.9,4854.22,,
493.3,5324.46,,
493.7,5797.43,,
494.1,6272.45,,
494.5,6749.00,,
494.9,7223.16,,
495.3,7694.43,,
495.7,8163.44,,
496.1,8632.80,,
496.5,9105.30,,
496.9,9584.31,,
497.3,10069.77,,
497.7,10563.30,,
498.1,11065.88,,
498.5,11576.00,,
498.9,12090.19,,
499.2,12606.29,,
499.6,13120.89,,
500.0,13630.89,,
500.4,14133.52,,
500.8,14628.54,,
501.2,15116.37,,
501.6,15597.74,,
502.0,16072.10,,
502.4,16539.67,,
502.8,17001.03,,
503.2,17459.08,,
503.6,17916.28,,
504.0,18374.04,,
504.4,18832.36,,
504.8,19291.90,,
505.2,19752.93,,
505.6,20216.19,,
506.0,20681.92,,
506.4,21150.78,,
506.8,21621.48,,
507.2,22077.02,,
507.6,22503.03,,
508.0,22894.64,,
508.4,23266.47,,
508.8,23628.49,,
509.3,23983.92,,
