Scan Parameters

Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 �m
Length,41000.0 um
Duration,136 sec
Resolution,1.000 um/sample
Force,1.00 mg
Measurement Range,65.5 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um


Scan Data

Lateral um,Raw Nanometer,
810.9,455.78,,
811.9,450.03,,
812.9,446.04,,
813.9,442.83,,
814.9,440.89,,
815.9,439.50,,
816.9,438.43,,
817.9,437.59,,
818.9,437.21,,
819.9,437.38,,
820.9,437.37,,
821.9,437.45,,
822.9,437.40,,
823.9,437.45,,
824.9,437.56,,
825.9,437.87,,
826.9,438.71,,
827.9,439.68,,
828.9,440.39,,
829.9,441.27,,
830.9,441.99,,
831.9,442.84,,
832.9,443.53,,
833.9,444.34,,
834.9,444.90,,
835.9,445.19,,
836.9,445.31,,
837.9,445.52,,
838.9,445.94,,
839.9,446.25,,
840.9,446.68,,
841.9,447.12,,
842.9,447.73,,
843.9,448.38,,
844.9,449.09,,
845.9,449.70,,
846.9,450.30,,
847.9,451.02,,
848.9,451.77,,
849.9,452.38,,
850.9,453.14,,
851.9,453.84,,
852.9,454.46,,
853.9,454.90,,
854.9,455.39,,
855.9,455.87,,
856.9,456.32,,
857.9,456.71,,
858.9,457.13,,
859.9,457.72,,
860.9,458.18,,
861.9,458.71,,
862.9,459.07,,
863.9,459.48,,
864.9,459.72,,
865.9,460.11,,
866.9,460.47,,
867.9,461.05,,
868.9,461.63,,
869.9,462.06,,
870.9,462.75,,
871.9,463.43,,
872.9,463.89,,
873.9,464.19,,
874.9,464.65,,
875.9,465.26,,
876.9,466.16,,
877.9,467.08,,
878.9,467.66,,
879.9,468.38,,
880.9,468.68,,
881.9,469.18,,
882.9,469.66,,
883.9,470.36,,
884.9,470.77,,
885.9,471.54,,
886.9,472.26,,
887.9,472.99,,
888.9,473.94,,
889.9,474.95,,
890.9,476.18,,
891.9,477.08,,
892.9,477.83,,
893.9,478.36,,
894.9,478.82,,
895.9,479.39,,
896.9,479.89,,
897.9,480.13,,
898.9,480.23,,
899.9,480.41,,
900.9,480.62,,
901.9,480.93,,
902.9,481.09,,
903.9,481.42,,
904.9,481.83,,
905.9,482.24,,
906.9,483.07,,
907.9,483.80,,
908.9,484.52,,
909.9,485.26,,
910.9,486.14,,
911.9,486.95,,
912.9,487.65,,
913.9,488.25,,
914.9,488.76,,
915.9,489.08,,
916.9,489.20,,
917.9,489.38,,
918.9,489.57,,
919.9,489.49,,
920.9,489.72,,
921.9,489.83,,
922.9,490.05,,
923.9,490.21,,
924.9,490.52,,
925.9,490.88,,
926.9,491.60,,
927.9,492.55,,
928.9,493.11,,
929.9,494.05,,
930.9,494.85,,
931.9,495.70,,
932.9,496.43,,
933.9,497.30,,
934.9,498.02,,
935.9,498.59,,
936.9,498.96,,
937.9,499.29,,
938.9,499.83,,
939.9,500.28,,
940.9,500.73,,
941.9,501.23,,
942.9,501.56,,
943.9,501.76,,
944.9,501.88,,
945.9,501.95,,
946.9,501.90,,
947.9,501.97,,
948.9,502.18,,
949.9,502.46,,
950.9,502.93,,
951.9,503.11,,
952.9,503.48,,
953.9,503.93,,
954.9,504.74,,
955.9,505.33,,
956.9,506.12,,
957.9,506.78,,
958.9,507.41,,
959.9,507.98,,
960.9,508.48,,
961.9,508.91,,
962.9,509.35,,
963.9,509.86,,
964.9,510.10,,
965.9,510.27,,
966.9,510.39,,
967.9,510.29,,
968.9,510.54,,
969.9,510.85,,
970.9,511.46,,
971.9,511.90,,
972.9,512.50,,
973.9,513.31,,
974.9,514.18,,
975.9,515.28,,
976.9,515.99,,
977.9,516.70,,
978.9,517.45,,
979.9,518.52,,
980.9,519.60,,
981.9,520.52,,
982.9,521.47,,
983.9,522.45,,
984.9,523.37,,
985.9,523.94,,
986.9,524.45,,
987.9,524.72,,
988.9,524.92,,
989.9,525.52,,
990.9,525.94,,
991.9,526.31,,
992.9,526.64,,
993.9,527.10,,
994.9,527.59,,
995.9,528.06,,
996.9,528.50,,
997.9,528.70,,
998.9,529.21,,
999.9,529.58,,
1000.9,530.02,,
1001.9,530.48,,
1002.9,530.82,,
1003.9,531.07,,
1004.9,531.43,,
1005.9,532.10,,
1006.9,532.70,,
1007.9,533.50,,
1008.9,534.07,,
1009.9,534.74,,
1010.9,535.52,,
1011.9,535.94,,
1012.9,536.40,,
1013.9,536.76,,
1014.9,537.40,,
1015.9,538.14,,
1016.9,539.07,,
1017.9,539.75,,
1018.9,540.35,,
1019.9,541.04,,
1020.9,541.82,,
1021.9,542.85,,
1022.9,543.41,,
1023.9,544.31,,
1024.9,544.78,,
1025.9,545.44,,
1026.9,545.89,,
1027.9,546.36,,
1028.9,547.00,,
1029.9,547.59,,
1030.9,548.20,,
1031.9,548.59,,
1032.9,548.94,,
1033.9,549.23,,
1034.9,549.92,,
1035.9,550.68,,
1036.9,551.61,,
1037.9,552.29,,
1038.9,553.33,,
1039.9,554.39,,
1040.9,555.21,,
1041.9,556.11,,
1042.9,556.63,,
1043.9,557.27,,
1044.9,557.48,,
1045.9,557.97,,
1046.9,558.50,,
1047.9,559.10,,
1048.9,559.51,,
1049.9,559.89,,
1050.9,560.21,,
1051.9,560.66,,
1052.9,560.98,,
1053.9,561.46,,
1054.9,561.91,,
1055.9,562.84,,
1056.9,563.79,,
1057.9,565.21,,
1058.9,566.61,,
1059.9,568.25,,
1060.9,569.19,,
1061.9,570.13,,
1062.9,570.56,,
1063.9,571.13,,
1064.9,571.29,,
1065.9,571.66,,
1066.9,571.68,,
1067.9,571.77,,
1068.9,571.44,,
1069.9,571.37,,
1070.9,571.08,,
1071.9,571.31,,
1072.9,571.37,,
1073.9,571.77,,
1074.9,571.88,,
1075.9,572.45,,
1076.9,572.96,,
1077.9,573.94,,
1078.9,574.92,,
1079.9,576.00,,
1080.9,576.89,,
1081.9,577.61,,
1082.9,578.45,,
1083.9,578.95,,
1084.9,579.40,,
1085.9,579.43,,
1086.9,579.69,,
1087.9,579.78,,
1088.9,580.04,,
1089.9,580.11,,
1090.9,580.43,,
1091.9,580.67,,
1092.9,581.05,,
1093.9,581.37,,
1094.9,582.00,,
1095.9,582.66,,
1096.9,583.37,,
1097.9,584.07,,
1098.9,584.97,,
1099.9,585.74,,
1100.9,586.66,,
1101.9,587.31,,
1102.9,588.23,,
1103.9,588.95,,
1104.9,589.61,,
1105.9,590.09,,
1106.9,590.72,,
1107.9,591.28,,
1108.9,591.78,,
1109.9,592.11,,
1110.9,592.24,,
1111.9,592.17,,
1112.9,592.43,,
1113.9,592.86,,
1114.9,593.53,,
1115.9,593.82,,
1116.9,594.35,,
1117.9,594.69,,
1118.9,595.53,,
1119.9,596.49,,
1120.9,597.63,,
1121.9,598.87,,
1122.9,600.24,,
1123.9,601.60,,
1124.9,602.58,,
1125.9,603.47,,
1126.9,604.33,,
1127.9,605.12,,
1128.9,605.90,,
1129.9,606.44,,
1130.9,607.08,,
1131.9,607.38,,
1132.9,607.91,,
1133.9,607.91,,
1134.9,608.42,,
1135.9,608.46,,
1136.9,609.13,,
1137.9,609.83,,
1138.9,610.76,,
1139.9,611.66,,
1140.9,612.11,,
1141.9,612.66,,
1142.9,612.95,,
1143.9,613.70,,
1144.9,614.21,,
1145.9,614.89,,
1146.9,615.19,,
1147.9,615.52,,
1148.9,615.75,,
1149.9,616.45,,
1150.9,617.17,,
1151.9,617.77,,
1152.9,618.16,,
1153.9,618.77,,
1154.9,618.93,,
1155.9,619.27,,
1156.9,619.42,,
1157.9,620.17,,
1158.9,620.74,,
1159.9,621.44,,
1160.9,621.54,,
1161.9,622.02,,
1162.9,622.41,,
1163.9,622.89,,
1164.9,623.12,,
1165.9,623.29,,
1166.9,623.51,,
1167.9,624.63,,
1168.9,626.41,,
1169.9,627.18,,
1170.9,627.62,,
1171.9,627.31,,
1172.9,627.07,,
1173.9,626.61,,
1174.9,626.61,,
1175.9,626.50,,
1176.9,626.78,,
1177.9,626.80,,
1178.9,627.13,,
1179.9,627.25,,
1180.9,627.86,,
1181.9,628.26,,
1182.9,628.86,,
1183.9,629.09,,
1184.9,629.54,,
1185.9,629.82,,
1186.9,630.33,,
1187.9,630.68,,
1188.9,630.99,,
1189.9,631.53,,
1190.9,631.89,,
1191.9,631.95,,
1192.9,632.10,,
1193.9,632.22,,
1194.9,632.47,,
1195.9,632.70,,
1196.9,633.07,,
1197.9,633.32,,
1198.9,633.93,,
1199.9,634.60,,
1200.9,635.25,,
1201.9,636.02,,
1202.9,636.63,,
1203.9,637.28,,
1204.9,637.55,,
1205.9,638.14,,
1206.9,638.23,,
1207.9,638.93,,
1208.9,639.56,,
1209.9,640.46,,
1210.9,640.63,,
1211.9,640.32,,
1212.9,639.95,,
1213.9,639.75,,
1214.9,639.92,,
1215.9,639.93,,
1216.9,639.93,,
1217.9,639.93,,
1218.9,639.94,,
1219.9,639.94,,
1220.9,639.94,,
1221.9,640.30,,
1222.9,640.91,,
